Loyalty#,Behavioral_Month_Cluster_Name
128459,"Avr|Jan Companion
(Less travel on jan)"
150233,"Few Trips a Year
(Traveling rarely)"
203772,"Avr|Jan Companion
(Less travel on jan)"
225327,"Avr|May Companion
(Less travel on may)"
572547,"Avr|Jun Companion
(Less travel on jun)"
487070,"Avr|Dec Companion
(Less travel on dec)"
645712,"Avr|Point Acumulator
(No companions)"
308704,"Avr|Feb Companion
(Less travel on feb)"
404742,"Avr|Point Acumulator
(No companions)"
464959,"Avr|Point Acumulator
(No companions)"
555576,"Avr|Point Acumulator
(No companions)"
704709,"Avr|Point Acumulator
(No companions)"
732213,"Avr|Nov Companion
(Less travel on nov)"
112856,"Avr|Feb Companion
(Less travel on feb)"
819924,"Avr|Oct Companion
(Less travel on oct)"
340874,"Few Trips a Year
(Traveling rarely)"
728568,"Avr|Nov Companion
(Less travel on nov)"
309861,"Avr|Nov Companion
(Less travel on nov)"
113904,"Avr|Jan Companion
(Less travel on jan)"
776464,"Avr|Point Acumulator
(No companions)"
911723,No Traveler
249813,"Avr|Jun Companion
(Less travel on jun)"
913895,"Avr|Jan Companion
(Less travel on jan)"
226194,"Avr|May Companion
(Less travel on may)"
264823,"Moderate travelers
(Current average)"
398586,"Avr|Jan Companion
(Less travel on jan)"
939238,"Few Trips a Year
(Traveling rarely)"
686059,"Avr|Jun Companion
(Less travel on jun)"
266234,"Avr|Nov Companion
(Less travel on nov)"
642099,"Avr|Mar Companion
(Less travel on mar)"
680168,No Traveler
346766,No Traveler
480275,"Avr|Oct Companion
(Less travel on oct)"
218127,No Traveler
435249,"Avr|May Companion
(Less travel on may)"
480858,No Traveler
870120,"Avr|Point Acumulator
(No companions)"
925978,"Avr|Feb Companion
(Less travel on feb)"
726873,"Avr|Mar Companion
(Less travel on mar)"
539760,"Avr|Feb Companion
(Less travel on feb)"
871219,"Avr|Nov Companion
(Less travel on nov)"
545582,"Avr|Mar Companion
(Less travel on mar)"
868568,"Avr|Jan Companion
(Less travel on jan)"
803976,"Winter Traveler
(December with someone)"
622019,"Avr|Point Acumulator
(No companions)"
902083,"Avr|Point Acumulator
(No companions)"
389706,"Moderate travelers
(Current average)"
404339,"Winter Traveler
(December with someone)"
480435,"Moderate travelers
(Current average)"
592251,"Avr|Jun Companion
(Less travel on jun)"
690916,"Avr|Point Acumulator
(No companions)"
397480,"Avr|Point Acumulator
(No companions)"
827275,"Avr|May Companion
(Less travel on may)"
514403,"Avr|Dec Companion
(Less travel on dec)"
191814,"Avr|Oct Companion
(Less travel on oct)"
781293,"Few Trips a Year
(Traveling rarely)"
554983,"Moderate travelers
(Current average)"
857219,No Traveler
840659,"Winter Traveler
(December with someone)"
156868,"Avr|Point Acumulator
(No companions)"
729805,"Holiday traveler
(summer companions, winter alone)"
808524,"Avr|Feb Companion
(Less travel on feb)"
415332,"Avr|Mar Companion
(Less travel on mar)"
689275,"Avr|Nov Companion
(Less travel on nov)"
169247,"Avr|Jun Companion
(Less travel on jun)"
928734,No Traveler
320004,"Avr|May Companion
(Less travel on may)"
955652,"Avr|May Companion
(Less travel on may)"
717632,"Avr|Point Acumulator
(No companions)"
108896,"Winter Traveler
(December with someone)"
372647,"Avr|Nov Companion
(Less travel on nov)"
943647,"Avr|Point Acumulator
(No companions)"
501885,No Traveler
259734,No Traveler
561307,No Traveler
533539,"Avr|Jun Companion
(Less travel on jun)"
325490,"Avr|Point Acumulator
(No companions)"
558969,"Avr|Nov Companion
(Less travel on nov)"
863070,"Moderate travelers
(Current average)"
617296,"Avr|Jun Companion
(Less travel on jun)"
724781,"Avr|Dec Companion
(Less travel on dec)"
965751,"Winter Traveler
(December with someone)"
368981,"Avr|Jun Companion
(Less travel on jun)"
562234,"Avr|Point Acumulator
(No companions)"
998776,"Few Trips a Year
(Traveling rarely)"
139087,"Avr|Point Acumulator
(No companions)"
187876,No Traveler
218538,"Winter Traveler
(December with someone)"
822122,"Avr|Mar Companion
(Less travel on mar)"
639419,"Avr|May Companion
(Less travel on may)"
196096,No Traveler
218278,"Avr|Point Acumulator
(No companions)"
300023,"Moderate travelers
(Current average)"
795446,"Avr|Feb Companion
(Less travel on feb)"
703804,"Avr|Dec Companion
(Less travel on dec)"
671764,No Traveler
937512,"Avr|Feb Companion
(Less travel on feb)"
348681,"Avr|Point Acumulator
(No companions)"
882590,"Avr|Mar Companion
(Less travel on mar)"
232533,No Traveler
433857,"Avr|Mar Companion
(Less travel on mar)"
231080,"Few Trips a Year
(Traveling rarely)"
288384,"Avr|Point Acumulator
(No companions)"
850821,"Winter Traveler
(December with someone)"
644017,"Avr|Point Acumulator
(No companions)"
440595,"Avr|Feb Companion
(Less travel on feb)"
955463,"Avr|Mar Companion
(Less travel on mar)"
865855,"Avr|Jun Companion
(Less travel on jun)"
476273,"Winter Traveler
(December with someone)"
136121,"Avr|Mar Companion
(Less travel on mar)"
424812,"Avr|Nov Companion
(Less travel on nov)"
539505,No Traveler
210291,"Avr|Feb Companion
(Less travel on feb)"
941852,"Avr|Oct Companion
(Less travel on oct)"
188071,"Avr|Dec Companion
(Less travel on dec)"
115852,"Avr|Jan Companion
(Less travel on jan)"
467848,"Holiday traveler
(summer companions, winter alone)"
711605,"Winter Traveler
(December with someone)"
866983,"Avr|Feb Companion
(Less travel on feb)"
989837,No Traveler
700474,No Traveler
295355,"Avr|Mar Companion
(Less travel on mar)"
462174,"Avr|Nov Companion
(Less travel on nov)"
671803,"Avr|Jun Companion
(Less travel on jun)"
271675,"Avr|Feb Companion
(Less travel on feb)"
767006,"Avr|Feb Companion
(Less travel on feb)"
353455,"Avr|Jun Companion
(Less travel on jun)"
366687,"Avr|Mar Companion
(Less travel on mar)"
191065,"Avr|Oct Companion
(Less travel on oct)"
540548,"Avr|Feb Companion
(Less travel on feb)"
526094,"Avr|Jan Companion
(Less travel on jan)"
100301,"Avr|Point Acumulator
(No companions)"
430398,"Winter Traveler
(December with someone)"
877603,"Holiday traveler
(summer companions, winter alone)"
642031,No Traveler
106936,"Avr|Dec Companion
(Less travel on dec)"
173446,"Avr|Oct Companion
(Less travel on oct)"
865429,"Avr|Jun Companion
(Less travel on jun)"
618524,"Avr|Mar Companion
(Less travel on mar)"
163405,No Traveler
912633,No Traveler
424337,"Avr|Mar Companion
(Less travel on mar)"
612144,"Avr|Feb Companion
(Less travel on feb)"
495253,"Avr|Oct Companion
(Less travel on oct)"
365346,"Avr|Feb Companion
(Less travel on feb)"
975531,No Traveler
345518,"Avr|Point Acumulator
(No companions)"
717100,"Moderate travelers
(Current average)"
174666,No Traveler
678284,"Avr|Mar Companion
(Less travel on mar)"
526508,"Avr|Jan Companion
(Less travel on jan)"
932748,"Few Trips a Year
(Traveling rarely)"
748019,"Avr|Oct Companion
(Less travel on oct)"
142290,"Avr|May Companion
(Less travel on may)"
153884,"Avr|Oct Companion
(Less travel on oct)"
260714,"Avr|Nov Companion
(Less travel on nov)"
273243,"Holiday traveler
(summer companions, winter alone)"
399379,"Avr|Feb Companion
(Less travel on feb)"
401956,"Avr|May Companion
(Less travel on may)"
424837,"Avr|Jan Companion
(Less travel on jan)"
573897,"Avr|Point Acumulator
(No companions)"
574302,"Avr|Jan Companion
(Less travel on jan)"
637721,"Avr|Mar Companion
(Less travel on mar)"
880033,"Avr|Point Acumulator
(No companions)"
924787,"Avr|Feb Companion
(Less travel on feb)"
370443,"Avr|Oct Companion
(Less travel on oct)"
470022,"Avr|Dec Companion
(Less travel on dec)"
352170,"Avr|Jan Companion
(Less travel on jan)"
694915,No Traveler
127663,"Avr|May Companion
(Less travel on may)"
987921,"Avr|Point Acumulator
(No companions)"
228748,"Avr|Point Acumulator
(No companions)"
954453,"Avr|Jan Companion
(Less travel on jan)"
255546,"Avr|Jan Companion
(Less travel on jan)"
988307,"Avr|Point Acumulator
(No companions)"
727873,"Holiday traveler
(summer companions, winter alone)"
841249,"Avr|Point Acumulator
(No companions)"
300465,"Avr|Nov Companion
(Less travel on nov)"
660768,"Avr|Point Acumulator
(No companions)"
647041,"Avr|Oct Companion
(Less travel on oct)"
673301,"Avr|Mar Companion
(Less travel on mar)"
102299,"Avr|Point Acumulator
(No companions)"
483875,"Few Trips a Year
(Traveling rarely)"
520207,"Avr|Oct Companion
(Less travel on oct)"
547561,"Avr|Point Acumulator
(No companions)"
590981,"Holiday traveler
(summer companions, winter alone)"
769023,"Avr|Dec Companion
(Less travel on dec)"
300676,"Avr|May Companion
(Less travel on may)"
425779,"Few Trips a Year
(Traveling rarely)"
879260,No Traveler
366487,"Avr|Dec Companion
(Less travel on dec)"
659147,"Avr|May Companion
(Less travel on may)"
796104,"Avr|Jun Companion
(Less travel on jun)"
928438,"Winter Traveler
(December with someone)"
778952,"Avr|Oct Companion
(Less travel on oct)"
295423,"Avr|Mar Companion
(Less travel on mar)"
488872,"Avr|Feb Companion
(Less travel on feb)"
444997,"Avr|Jan Companion
(Less travel on jan)"
890447,"Avr|Mar Companion
(Less travel on mar)"
130179,"Winter Traveler
(December with someone)"
167587,"Avr|Point Acumulator
(No companions)"
495707,"Winter Traveler
(December with someone)"
431021,"Moderate travelers
(Current average)"
928868,"Avr|Feb Companion
(Less travel on feb)"
140005,"Avr|May Companion
(Less travel on may)"
187902,"Holiday traveler
(summer companions, winter alone)"
539436,"Avr|May Companion
(Less travel on may)"
298160,No Traveler
304620,"Few Trips a Year
(Traveling rarely)"
798351,"Avr|Feb Companion
(Less travel on feb)"
196812,"Avr|Feb Companion
(Less travel on feb)"
749827,"Winter Traveler
(December with someone)"
423035,"Avr|Point Acumulator
(No companions)"
726932,"Avr|May Companion
(Less travel on may)"
290356,No Traveler
777514,"Avr|Nov Companion
(Less travel on nov)"
114638,"Avr|Oct Companion
(Less travel on oct)"
612795,"Avr|Jan Companion
(Less travel on jan)"
410544,"Avr|Jan Companion
(Less travel on jan)"
667356,No Traveler
842049,"Avr|Jun Companion
(Less travel on jun)"
430048,"Avr|Dec Companion
(Less travel on dec)"
608384,"Moderate travelers
(Current average)"
397141,"Avr|Point Acumulator
(No companions)"
758165,"Avr|Jun Companion
(Less travel on jun)"
200012,"Moderate travelers
(Current average)"
689909,"Avr|Point Acumulator
(No companions)"
677141,"Avr|Dec Companion
(Less travel on dec)"
772952,"Holiday traveler
(summer companions, winter alone)"
237729,"Avr|Point Acumulator
(No companions)"
994285,"Avr|Nov Companion
(Less travel on nov)"
165443,"Avr|Jun Companion
(Less travel on jun)"
858669,"Avr|Jun Companion
(Less travel on jun)"
261787,"Avr|Jun Companion
(Less travel on jun)"
962011,"Avr|Oct Companion
(Less travel on oct)"
514493,No Traveler
731510,"Avr|May Companion
(Less travel on may)"
128210,"Avr|Jan Companion
(Less travel on jan)"
322193,"Avr|Jun Companion
(Less travel on jun)"
316308,"Avr|Oct Companion
(Less travel on oct)"
755367,"Avr|Dec Companion
(Less travel on dec)"
970639,"Avr|Point Acumulator
(No companions)"
238342,"Winter Traveler
(December with someone)"
492575,"Few Trips a Year
(Traveling rarely)"
204111,No Traveler
270909,"Avr|Jun Companion
(Less travel on jun)"
403893,"Avr|Jan Companion
(Less travel on jan)"
530833,"Avr|Feb Companion
(Less travel on feb)"
329692,"Avr|Jun Companion
(Less travel on jun)"
571964,"Avr|Mar Companion
(Less travel on mar)"
127645,"Avr|Jan Companion
(Less travel on jan)"
342554,"Avr|May Companion
(Less travel on may)"
459683,"Winter Traveler
(December with someone)"
634727,"Avr|May Companion
(Less travel on may)"
805377,"Avr|Jun Companion
(Less travel on jun)"
211549,"Avr|Point Acumulator
(No companions)"
948783,"Avr|Oct Companion
(Less travel on oct)"
630588,"Avr|Feb Companion
(Less travel on feb)"
912420,"Avr|Jan Companion
(Less travel on jan)"
439900,"Avr|Point Acumulator
(No companions)"
295205,"Avr|May Companion
(Less travel on may)"
748055,"Avr|Nov Companion
(Less travel on nov)"
163639,"Avr|Nov Companion
(Less travel on nov)"
800998,No Traveler
867532,"Winter Traveler
(December with someone)"
169948,"Avr|Point Acumulator
(No companions)"
432592,"Avr|Nov Companion
(Less travel on nov)"
697272,"Avr|Feb Companion
(Less travel on feb)"
127966,"Avr|Dec Companion
(Less travel on dec)"
623008,"Holiday traveler
(summer companions, winter alone)"
267428,"Moderate travelers
(Current average)"
498030,"Few Trips a Year
(Traveling rarely)"
194640,"Avr|Mar Companion
(Less travel on mar)"
678514,"Avr|Dec Companion
(Less travel on dec)"
803830,"Few Trips a Year
(Traveling rarely)"
986086,"Avr|Mar Companion
(Less travel on mar)"
462803,"Avr|Jun Companion
(Less travel on jun)"
614379,"Moderate travelers
(Current average)"
721377,"Avr|Jan Companion
(Less travel on jan)"
434215,"Avr|Nov Companion
(Less travel on nov)"
536671,"Avr|Point Acumulator
(No companions)"
970746,"Avr|Point Acumulator
(No companions)"
185919,"Avr|Point Acumulator
(No companions)"
128789,"Avr|Point Acumulator
(No companions)"
181423,"Avr|Jun Companion
(Less travel on jun)"
203577,"Avr|Dec Companion
(Less travel on dec)"
247680,"Avr|May Companion
(Less travel on may)"
270862,"Moderate travelers
(Current average)"
313185,"Moderate travelers
(Current average)"
360942,"Avr|May Companion
(Less travel on may)"
567412,"Avr|Point Acumulator
(No companions)"
868912,"Avr|Dec Companion
(Less travel on dec)"
930209,"Avr|May Companion
(Less travel on may)"
133732,"Avr|Oct Companion
(Less travel on oct)"
830673,"Avr|Jun Companion
(Less travel on jun)"
323043,"Avr|Feb Companion
(Less travel on feb)"
400985,"Avr|Jun Companion
(Less travel on jun)"
455941,"Avr|Dec Companion
(Less travel on dec)"
393403,"Avr|Jun Companion
(Less travel on jun)"
790943,No Traveler
137106,"Avr|Jun Companion
(Less travel on jun)"
646277,"Avr|May Companion
(Less travel on may)"
796281,"Moderate travelers
(Current average)"
807297,"Few Trips a Year
(Traveling rarely)"
150767,"Avr|Point Acumulator
(No companions)"
451080,No Traveler
290184,"Few Trips a Year
(Traveling rarely)"
569236,"Avr|Dec Companion
(Less travel on dec)"
684835,"Winter Traveler
(December with someone)"
874336,"Avr|Point Acumulator
(No companions)"
611618,"Avr|Jun Companion
(Less travel on jun)"
688139,"Avr|Jan Companion
(Less travel on jan)"
755015,"Winter Traveler
(December with someone)"
897673,"Avr|Feb Companion
(Less travel on feb)"
127725,"Avr|Oct Companion
(Less travel on oct)"
705453,"Avr|Jun Companion
(Less travel on jun)"
199809,"Avr|Mar Companion
(Less travel on mar)"
491391,"Avr|Jun Companion
(Less travel on jun)"
533470,"Avr|Jan Companion
(Less travel on jan)"
209729,"Avr|Jan Companion
(Less travel on jan)"
311946,"Avr|Oct Companion
(Less travel on oct)"
415916,"Avr|Mar Companion
(Less travel on mar)"
523110,"Avr|Point Acumulator
(No companions)"
536848,"Few Trips a Year
(Traveling rarely)"
604436,No Traveler
608974,"Avr|Point Acumulator
(No companions)"
638253,"Avr|Point Acumulator
(No companions)"
686471,"Avr|Jan Companion
(Less travel on jan)"
959514,No Traveler
504455,"Holiday traveler
(summer companions, winter alone)"
522251,"Holiday traveler
(summer companions, winter alone)"
590098,"Avr|Mar Companion
(Less travel on mar)"
341904,No Traveler
621180,"Avr|Nov Companion
(Less travel on nov)"
700245,"Avr|Point Acumulator
(No companions)"
960195,"Avr|Point Acumulator
(No companions)"
492165,"Avr|Feb Companion
(Less travel on feb)"
894041,"Moderate travelers
(Current average)"
384286,"Avr|Feb Companion
(Less travel on feb)"
693045,"Holiday traveler
(summer companions, winter alone)"
240829,"Avr|Nov Companion
(Less travel on nov)"
904300,"Avr|Oct Companion
(Less travel on oct)"
404720,"Avr|Jan Companion
(Less travel on jan)"
508080,"Avr|Jun Companion
(Less travel on jun)"
313544,"Avr|May Companion
(Less travel on may)"
557723,"Avr|Jun Companion
(Less travel on jun)"
133066,"Avr|Oct Companion
(Less travel on oct)"
469532,No Traveler
295578,"Avr|Feb Companion
(Less travel on feb)"
581682,"Avr|May Companion
(Less travel on may)"
193781,"Avr|Jan Companion
(Less travel on jan)"
595323,"Avr|Dec Companion
(Less travel on dec)"
516491,"Avr|Jun Companion
(Less travel on jun)"
287198,"Avr|Point Acumulator
(No companions)"
825336,"Avr|May Companion
(Less travel on may)"
685683,"Avr|Jun Companion
(Less travel on jun)"
937030,"Avr|Jan Companion
(Less travel on jan)"
449530,"Moderate travelers
(Current average)"
597191,"Avr|Point Acumulator
(No companions)"
153760,"Few Trips a Year
(Traveling rarely)"
429054,"Avr|Point Acumulator
(No companions)"
284621,"Avr|Point Acumulator
(No companions)"
434760,"Avr|Jun Companion
(Less travel on jun)"
663897,No Traveler
934235,"Avr|Jun Companion
(Less travel on jun)"
355102,"Few Trips a Year
(Traveling rarely)"
979135,"Avr|Feb Companion
(Less travel on feb)"
309933,"Avr|Feb Companion
(Less travel on feb)"
510537,"Winter Traveler
(December with someone)"
153656,"Few Trips a Year
(Traveling rarely)"
274141,"Avr|Point Acumulator
(No companions)"
192543,"Moderate travelers
(Current average)"
321427,"Winter Traveler
(December with someone)"
628844,"Avr|Dec Companion
(Less travel on dec)"
702800,"Avr|Mar Companion
(Less travel on mar)"
159608,"Avr|Feb Companion
(Less travel on feb)"
765518,"Avr|Point Acumulator
(No companions)"
506293,"Few Trips a Year
(Traveling rarely)"
824315,"Moderate travelers
(Current average)"
196777,"Holiday traveler
(summer companions, winter alone)"
257705,"Moderate travelers
(Current average)"
262562,"Avr|Point Acumulator
(No companions)"
338786,"Avr|Feb Companion
(Less travel on feb)"
